t_s,t_ms,src_gw,src_name,old_sat,new_sat,event,gw_lat,gw_lon,old_sat_lat,old_sat_lon,new_sat_lat,new_sat_lon,new_elevation_deg,new_dist_km
8,8000,45,Router_CanTho,20,20,stay,10.0341,105.788,9.0747,95.3756,9.0747,95.3756,35.76,1644.2
8,8000,41,DN,13,13,stay,16.0544,108.2022,26.3216,110.2851,26.3216,110.2851,35.05,1664.8
8,8000,42,HCM,20,20,stay,10.8231,106.6297,9.0747,95.3756,9.0747,95.3756,32.93,1727.3
8,8000,40,HN,13,13,stay,21.0278,105.8342,26.3216,110.2851,26.3216,110.2851,49.53,1353.6
8,8000,41,DN,13,13,stay,16.0544,108.2022,26.3216,110.2851,26.3216,110.2851,35.05,1664.8
8,8000,46,Router_HaNoi,13,13,stay,21.0245,105.8412,26.3216,110.2851,26.3216,110.2851,49.54,1353.5
8,8000,42,HCM,13,20,handover,10.8231,106.6297,26.3216,110.2851,9.0747,95.3756,32.93,1727.3
8,8000,41,DN,20,20,stay,16.0544,108.2022,9.0747,95.3756,9.0747,95.3756,24.83,2026.9
8,8000,42,HCM,20,20,stay,10.8231,106.6297,9.0747,95.3756,9.0747,95.3756,32.93,1727.3
8,8000,45,Router_CanTho,20,20,stay,10.0341,105.788,9.0747,95.3756,9.0747,95.3756,35.76,1644.2
8,8000,40,HN,13,13,stay,21.0278,105.8342,26.3216,110.2851,26.3216,110.2851,49.53,1353.6
8,8000,46,Router_HaNoi,13,13,stay,21.0245,105.8412,26.3216,110.2851,26.3216,110.2851,49.54,1353.5
8,8000,41,DN,20,20,stay,16.0544,108.2022,9.0747,95.3756,9.0747,95.3756,24.83,2026.9
8,8000,44,Router_Vinh,13,13,stay,18.6717,105.6922,26.3216,110.2851,26.3216,110.2851,40.95,1515.6
8,8000,40,HN,13,13,stay,21.0278,105.8342,26.3216,110.2851,26.3216,110.2851,49.53,1353.6
8,8000,42,HCM,13,13,stay,10.8231,106.6297,26.3216,110.2851,26.3216,110.2851,21.23,2196.0
8,8000,43,Router_Hue,13,13,stay,16.4674,107.5905,26.3216,110.2851,26.3216,110.2851,35.96,1639.4
8,8000,44,Router_Vinh,13,13,stay,18.6717,105.6922,26.3216,110.2851,26.3216,110.2851,40.95,1515.6
8,8000,43,Router_Hue,13,13,stay,16.4674,107.5905,26.3216,110.2851,26.3216,110.2851,35.96,1639.4
8,8000,45,Router_CanTho,13,13,stay,10.0341,105.788,26.3216,110.2851,26.3216,110.2851,19.35,2295.2
8,8000,41,DN,13,13,stay,16.0544,108.2022,26.3216,110.2851,26.3216,110.2851,35.05,1664.8
8,8000,42,HCM,20,20,stay,10.8231,106.6297,9.0747,95.3756,9.0747,95.3756,32.93,1727.3
8,8000,41,DN,13,13,stay,16.0544,108.2022,26.3216,110.2851,26.3216,110.2851,35.05,1664.8
8,8000,40,HN,13,13,stay,21.0278,105.8342,26.3216,110.2851,26.3216,110.2851,49.53,1353.6
8,8000,40,HN,13,13,stay,21.0278,105.8342,26.3216,110.2851,26.3216,110.2851,49.53,1353.6
8,8000,46,Router_HaNoi,13,13,stay,21.0245,105.8412,26.3216,110.2851,26.3216,110.2851,49.54,1353.5
9,9000,40,HN,13,13,stay,21.0278,105.8342,26.3071,110.3415,26.3071,110.3415,49.44,1355.1
9,9000,41,DN,13,13,stay,16.0544,108.2022,26.3071,110.3415,26.3071,110.3415,35.06,1664.4
9,9000,40,HN,13,13,stay,21.0278,105.8342,26.3071,110.3415,26.3071,110.3415,49.44,1355.1
9,9000,40,HN,13,13,stay,21.0278,105.8342,26.3071,110.3415,26.3071,110.3415,49.44,1355.1
9,9000,42,HCM,13,13,stay,10.8231,106.6297,26.3071,110.3415,26.3071,110.3415,21.24,2195.7
9,9000,41,DN,13,13,stay,16.0544,108.2022,26.3071,110.3415,26.3071,110.3415,35.06,1664.4
9,9000,46,Router_HaNoi,13,13,stay,21.0245,105.8412,26.3071,110.3415,26.3071,110.3415,49.45,1355.0
9,9000,40,HN,13,13,stay,21.0278,105.8342,26.3071,110.3415,26.3071,110.3415,49.44,1355.1
9,9000,42,HCM,20,20,stay,10.8231,106.6297,9.1017,95.4213,9.1017,95.4213,33.07,1722.8
9,9000,46,Router_HaNoi,13,13,stay,21.0245,105.8412,26.3071,110.3415,26.3071,110.3415,49.45,1355.0
9,9000,42,HCM,20,20,stay,10.8231,106.6297,9.1017,95.4213,9.1017,95.4213,33.07,1722.8
9,9000,43,Router_Hue,13,13,stay,16.4674,107.5905,26.3071,110.3415,26.3071,110.3415,35.96,1639.3
9,9000,41,DN,20,20,stay,16.0544,108.2022,9.1017,95.4213,9.1017,95.4213,24.95,2021.6
9,9000,46,Router_HaNoi,13,13,stay,21.0245,105.8412,26.3071,110.3415,26.3071,110.3415,49.45,1355.0
9,9000,45,Router_CanTho,13,13,stay,10.0341,105.788,26.3071,110.3415,26.3071,110.3415,19.35,2295.2
9,9000,45,Router_CanTho,20,20,stay,10.0341,105.788,9.1017,95.4213,9.1017,95.4213,35.92,1639.9
9,9000,41,DN,13,13,stay,16.0544,108.2022,26.3071,110.3415,26.3071,110.3415,35.06,1664.4
9,9000,41,DN,13,13,stay,16.0544,108.2022,26.3071,110.3415,26.3071,110.3415,35.06,1664.4
9,9000,41,DN,20,20,stay,16.0544,108.2022,9.1017,95.4213,9.1017,95.4213,24.95,2021.6
9,9000,42,HCM,13,13,stay,10.8231,106.6297,26.3071,110.3415,26.3071,110.3415,21.24,2195.7
9,9000,40,HN,13,13,stay,21.0278,105.8342,26.3071,110.3415,26.3071,110.3415,49.44,1355.1
9,9000,44,Router_Vinh,13,13,stay,18.6717,105.6922,26.3071,110.3415,26.3071,110.3415,40.9,1516.7
9,9000,43,Router_Hue,13,13,stay,16.4674,107.5905,26.3071,110.3415,26.3071,110.3415,35.96,1639.3
9,9000,40,HN,13,13,stay,21.0278,105.8342,26.3071,110.3415,26.3071,110.3415,49.44,1355.1
9,9000,45,Router_CanTho,20,20,stay,10.0341,105.788,9.1017,95.4213,9.1017,95.4213,35.92,1639.9
9,9000,44,Router_Vinh,20,20,stay,18.6717,105.6922,9.1017,95.4213,9.1017,95.4213,26.1,1972.2
9,9000,44,Router_Vinh,13,13,stay,18.6717,105.6922,26.3071,110.3415,26.3071,110.3415,40.9,1516.7
9,9000,42,HCM,20,20,stay,10.8231,106.6297,9.1017,95.4213,9.1017,95.4213,33.07,1722.8
9,9000,43,Router_Hue,20,20,stay,16.4674,107.5905,9.1017,95.4213,9.1017,95.4213,25.7,1989.5
9,9000,42,HCM,20,20,stay,10.8231,106.6297,9.1017,95.4213,9.1017,95.4213,33.07,1722.8
10,10000,42,HCM,20,20,stay,10.8231,106.6297,9.1287,95.467,9.1287,95.467,33.22,1718.2
10,10000,45,Router_CanTho,20,20,stay,10.0341,105.788,9.1287,95.467,9.1287,95.467,36.07,1635.6
10,10000,46,Router_HaNoi,13,13,stay,21.0245,105.8412,26.2926,110.3979,26.2926,110.3979,49.36,1356.4
10,10000,42,HCM,20,20,stay,10.8231,106.6297,9.1287,95.467,9.1287,95.467,33.22,1718.2
10,10000,41,DN,20,20,stay,16.0544,108.2022,9.1287,95.467,9.1287,95.467,25.07,2016.3
10,10000,44,Router_Vinh,13,13,stay,18.6717,105.6922,26.2926,110.3979,26.2926,110.3979,40.86,1517.8
10,10000,43,Router_Hue,13,13,stay,16.4674,107.5905,26.2926,110.3979,26.2926,110.3979,35.96,1639.2
10,10000,43,Router_Hue,13,13,stay,16.4674,107.5905,26.2926,110.3979,26.2926,110.3979,35.96,1639.2
10,10000,45,Router_CanTho,13,13,stay,10.0341,105.788,26.2926,110.3979,26.2926,110.3979,19.35,2295.2
10,10000,45,Router_CanTho,20,20,stay,10.0341,105.788,9.1287,95.467,9.1287,95.467,36.07,1635.6
10,10000,46,Router_HaNoi,13,13,stay,21.0245,105.8412,26.2926,110.3979,26.2926,110.3979,49.36,1356.4
10,10000,43,Router_Hue,20,20,stay,16.4674,107.5905,9.1287,95.467,9.1287,95.467,25.82,1984.2
10,10000,40,HN,13,13,stay,21.0278,105.8342,26.2926,110.3979,26.2926,110.3979,49.35,1356.5
10,10000,40,HN,13,13,stay,21.0278,105.8342,26.2926,110.3979,26.2926,110.3979,49.35,1356.5
10,10000,41,DN,20,20,stay,16.0544,108.2022,9.1287,95.467,9.1287,95.467,25.07,2016.3
10,10000,41,DN,13,13,stay,16.0544,108.2022,26.2926,110.3979,26.2926,110.3979,35.08,1664.0
10,10000,41,DN,13,13,stay,16.0544,108.2022,26.2926,110.3979,26.2926,110.3979,35.08,1664.0
10,10000,40,HN,13,13,stay,21.0278,105.8342,26.2926,110.3979,26.2926,110.3979,49.35,1356.5
10,10000,40,HN,13,13,stay,21.0278,105.8342,26.2926,110.3979,26.2926,110.3979,49.35,1356.5
10,10000,44,Router_Vinh,13,13,stay,18.6717,105.6922,26.2926,110.3979,26.2926,110.3979,40.86,1517.8
10,10000,40,HN,13,13,stay,21.0278,105.8342,26.2926,110.3979,26.2926,110.3979,49.35,1356.5
10,10000,44,Router_Vinh,20,20,stay,18.6717,105.6922,9.1287,95.467,9.1287,95.467,26.23,1967.1
10,10000,42,HCM,13,13,stay,10.8231,106.6297,26.2926,110.3979,26.2926,110.3979,21.24,2195.5
10,10000,40,HN,13,13,stay,21.0278,105.8342,26.2926,110.3979,26.2926,110.3979,49.35,1356.5
10,10000,41,DN,13,13,stay,16.0544,108.2022,26.2926,110.3979,26.2926,110.3979,35.08,1664.0
10,10000,42,HCM,20,20,stay,10.8231,106.6297,9.1287,95.467,9.1287,95.467,33.22,1718.2
10,10000,41,DN,13,13,stay,16.0544,108.2022,26.2926,110.3979,26.2926,110.3979,35.08,1664.0
10,10000,46,Router_HaNoi,13,13,stay,21.0245,105.8412,26.2926,110.3979,26.2926,110.3979,49.36,1356.4
10,10000,42,HCM,20,20,stay,10.8231,106.6297,9.1287,95.467,9.1287,95.467,33.22,1718.2
10,10000,42,HCM,13,13,stay,10.8231,106.6297,26.2926,110.3979,26.2926,110.3979,21.24,2195.5
11,11000,41,DN,20,20,stay,16.0544,108.2022,9.1557,95.5128,9.1557,95.5128,25.19,2011.0
11,11000,44,Router_Vinh,13,13,stay,18.6717,105.6922,26.278,110.4543,26.278,110.4543,40.81,1518.9
11,11000,40,HN,13,13,stay,21.0278,105.8342,26.278,110.4543,26.278,110.4543,49.26,1358.0
11,11000,46,Router_HaNoi,13,13,stay,21.0245,105.8412,26.278,110.4543,26.278,110.4543,49.26,1357.9
11,11000,45,Router_CanTho,13,13,stay,10.0341,105.788,26.278,110.4543,26.278,110.4543,19.35,2295.1
11,11000,44,Router_Vinh,13,13,stay,18.6717,105.6922,26.278,110.4543,26.278,110.4543,40.81,1518.9
11,11000,46,Router_HaNoi,13,13,stay,21.0245,105.8412,26.278,110.4543,26.278,110.4543,49.26,1357.9
11,11000,45,Router_CanTho,20,20,stay,10.0341,105.788,9.1557,95.5128,9.1557,95.5128,36.23,1631.3
11,11000,43,Router_Hue,20,20,stay,16.4674,107.5905,9.1557,95.5128,9.1557,95.5128,25.95,1979.0
11,11000,45,Router_CanTho,20,20,stay,10.0341,105.788,9.1557,95.5128,9.1557,95.5128,36.23,1631.3
11,11000,42,HCM,13,13,stay,10.8231,106.6297,26.278,110.4543,26.278,110.4543,21.25,2195.3
11,11000,43,Router_Hue,13,13,stay,16.4674,107.5905,26.278,110.4543,26.278,110.4543,35.97,1639.2
11,11000,42,HCM,20,20,stay,10.8231,106.6297,9.1557,95.5128,9.1557,95.5128,33.37,1713.6
11,11000,44,Router_Vinh,20,20,stay,18.6717,105.6922,9.1557,95.5128,9.1557,95.5128,26.35,1962.0
11,11000,41,DN,13,13,stay,16.0544,108.2022,26.278,110.4543,26.278,110.4543,35.09,1663.6
11,11000,40,HN,13,13,stay,21.0278,105.8342,26.278,110.4543,26.278,110.4543,49.26,1358.0
11,11000,42,HCM,20,20,stay,10.8231,106.6297,9.1557,95.5128,9.1557,95.5128,33.37,1713.6
11,11000,46,Router_HaNoi,13,13,stay,21.0245,105.8412,26.278,110.4543,26.278,110.4543,49.26,1357.9
11,11000,40,HN,13,13,stay,21.0278,105.8342,26.278,110.4543,26.278,110.4543,49.26,1358.0
11,11000,42,HCM,13,13,stay,10.8231,106.6297,26.278,110.4543,26.278,110.4543,21.25,2195.3
11,11000,41,DN,13,13,stay,16.0544,108.2022,26.278,110.4543,26.278,110.4543,35.09,1663.6
11,11000,41,DN,13,13,stay,16.0544,108.2022,26.278,110.4543,26.278,110.4543,35.09,1663.6
11,11000,42,HCM,20,20,stay,10.8231,106.6297,9.1557,95.5128,9.1557,95.5128,33.37,1713.6
11,11000,42,HCM,20,20,stay,10.8231,106.6297,9.1557,95.5128,9.1557,95.5128,33.37,1713.6
11,11000,41,DN,20,20,stay,16.0544,108.2022,9.1557,95.5128,9.1557,95.5128,25.19,2011.0
11,11000,43,Router_Hue,13,13,stay,16.4674,107.5905,26.278,110.4543,26.278,110.4543,35.97,1639.2
11,11000,40,HN,13,13,stay,21.0278,105.8342,26.278,110.4543,26.278,110.4543,49.26,1358.0
11,11000,40,HN,13,13,stay,21.0278,105.8342,26.278,110.4543,26.278,110.4543,49.26,1358.0
11,11000,40,HN,13,13,stay,21.0278,105.8342,26.278,110.4543,26.278,110.4543,49.26,1358.0
11,11000,41,DN,13,13,stay,16.0544,108.2022,26.278,110.4543,26.278,110.4543,35.09,1663.6
12,12000,42,HCM,20,20,stay,10.8231,106.6297,9.1827,95.5585,9.1827,95.5585,33.52,1709.1
12,12000,45,Router_CanTho,20,20,stay,10.0341,105.788,9.1827,95.5585,9.1827,95.5585,36.39,1627.0
12,12000,41,DN,13,13,stay,16.0544,108.2022,26.2635,110.5107,26.2635,110.5107,35.1,1663.3
12,12000,40,HN,13,13,stay,21.0278,105.8342,26.2635,110.5107,26.2635,110.5107,49.16,1359.5
12,12000,42,HCM,13,13,stay,10.8231,106.6297,26.2635,110.5107,26.2635,110.5107,21.25,2195.0
12,12000,43,Router_Hue,20,20,stay,16.4674,107.5905,9.1827,95.5585,9.1827,95.5585,26.07,1973.7
12,12000,40,HN,13,13,stay,21.0278,105.8342,26.2635,110.5107,26.2635,110.5107,49.16,1359.5
12,12000,43,Router_Hue,13,13,stay,16.4674,107.5905,26.2635,110.5107,26.2635,110.5107,35.97,1639.2
12,12000,42,HCM,20,20,stay,10.8231,106.6297,9.1827,95.5585,9.1827,95.5585,33.52,1709.1
12,12000,43,Router_Hue,13,13,stay,16.4674,107.5905,26.2635,110.5107,26.2635,110.5107,35.97,1639.2
12,12000,42,HCM,20,20,stay,10.8231,106.6297,9.1827,95.5585,9.1827,95.5585,33.52,1709.1
12,12000,42,HCM,13,13,stay,10.8231,106.6297,26.2635,110.5107,26.2635,110.5107,21.25,2195.0
12,12000,40,HN,13,13,stay,21.0278,105.8342,26.2635,110.5107,26.2635,110.5107,49.16,1359.5
12,12000,42,HCM,20,20,stay,10.8231,106.6297,9.1827,95.5585,9.1827,95.5585,33.52,1709.1
12,12000,46,Router_HaNoi,13,13,stay,21.0245,105.8412,26.2635,110.5107,26.2635,110.5107,49.17,1359.4
12,12000,44,Router_Vinh,13,13,stay,18.6717,105.6922,26.2635,110.5107,26.2635,110.5107,40.76,1520.0
12,12000,46,Router_HaNoi,13,13,stay,21.0245,105.8412,26.2635,110.5107,26.2635,110.5107,49.17,1359.4
12,12000,40,HN,13,13,stay,21.0278,105.8342,26.2635,110.5107,26.2635,110.5107,49.16,1359.5
12,12000,41,DN,13,13,stay,16.0544,108.2022,26.2635,110.5107,26.2635,110.5107,35.1,1663.3
12,12000,45,Router_CanTho,13,13,stay,10.0341,105.788,26.2635,110.5107,26.2635,110.5107,19.35,2295.1
12,12000,46,Router_HaNoi,13,13,stay,21.0245,105.8412,26.2635,110.5107,26.2635,110.5107,49.17,1359.4
12,12000,44,Router_Vinh,13,13,stay,18.6717,105.6922,26.2635,110.5107,26.2635,110.5107,40.76,1520.0
12,12000,41,DN,20,20,stay,16.0544,108.2022,9.1827,95.5585,9.1827,95.5585,25.32,2005.7
12,12000,41,DN,20,20,stay,16.0544,108.2022,9.1827,95.5585,9.1827,95.5585,25.32,2005.7
12,12000,44,Router_Vinh,20,20,stay,18.6717,105.6922,9.1827,95.5585,9.1827,95.5585,26.47,1956.9
12,12000,40,HN,13,13,stay,21.0278,105.8342,26.2635,110.5107,26.2635,110.5107,49.16,1359.5
12,12000,41,DN,13,13,stay,16.0544,108.2022,26.2635,110.5107,26.2635,110.5107,35.1,1663.3
12,12000,45,Router_CanTho,20,20,stay,10.0341,105.788,9.1827,95.5585,9.1827,95.5585,36.39,1627.0
12,12000,41,DN,13,13,stay,16.0544,108.2022,26.2635,110.5107,26.2635,110.5107,35.1,1663.3
12,12000,40,HN,13,13,stay,21.0278,105.8342,26.2635,110.5107,26.2635,110.5107,49.16,1359.5
13,13000,43,Router_Hue,13,13,stay,16.4674,107.5905,26.2489,110.5671,26.2489,110.5671,35.97,1639.2
13,13000,43,Router_Hue,20,20,stay,16.4674,107.5905,9.2097,95.6043,9.2097,95.6043,26.2,1968.5
13,13000,46,Router_HaNoi,13,13,stay,21.0245,105.8412,26.2489,110.5671,26.2489,110.5671,49.07,1361.0
13,13000,42,HCM,20,20,stay,10.8231,106.6297,9.2097,95.6043,9.2097,95.6043,33.67,1704.6
13,13000,41,DN,20,20,stay,16.0544,108.2022,9.2097,95.6043,9.2097,95.6043,25.44,2000.4
13,13000,41,DN,13,13,stay,16.0544,108.2022,26.2489,110.5671,26.2489,110.5671,35.11,1663.0
13,13000,41,DN,13,13,stay,16.0544,108.2022,26.2489,110.5671,26.2489,110.5671,35.11,1663.0
13,13000,43,Router_Hue,13,13,stay,16.4674,107.5905,26.2489,110.5671,26.2489,110.5671,35.97,1639.2
13,13000,41,DN,20,20,stay,16.0544,108.2022,9.2097,95.6043,9.2097,95.6043,25.44,2000.4
13,13000,44,Router_Vinh,13,13,stay,18.6717,105.6922,26.2489,110.5671,26.2489,110.5671,40.71,1521.2
13,13000,44,Router_Vinh,13,13,stay,18.6717,105.6922,26.2489,110.5671,26.2489,110.5671,40.71,1521.2
13,13000,45,Router_CanTho,13,13,stay,10.0341,105.788,26.2489,110.5671,26.2489,110.5671,19.35,2295.2
13,13000,40,HN,13,13,stay,21.0278,105.8342,26.2489,110.5671,26.2489,110.5671,49.07,1361.1
13,13000,46,Router_HaNoi,13,13,stay,21.0245,105.8412,26.2489,110.5671,26.2489,110.5671,49.07,1361.0
13,13000,45,Router_CanTho,20,20,stay,10.0341,105.788,9.2097,95.6043,9.2097,95.6043,36.54,1622.8
13,13000,45,Router_CanTho,20,20,stay,10.0341,105.788,9.2097,95.6043,9.2097,95.6043,36.54,1622.8
13,13000,42,HCM,20,20,stay,10.8231,106.6297,9.2097,95.6043,9.2097,95.6043,33.67,1704.6
13,13000,41,DN,13,13,stay,16.0544,108.2022,26.2489,110.5671,26.2489,110.5671,35.11,1663.0
13,13000,42,HCM,20,20,stay,10.8231,106.6297,9.2097,95.6043,9.2097,95.6043,33.67,1704.6
13,13000,40,HN,13,13,stay,21.0278,105.8342,26.2489,110.5671,26.2489,110.5671,49.07,1361.1
13,13000,40,HN,13,13,stay,21.0278,105.8342,26.2489,110.5671,26.2489,110.5671,49.07,1361.1
13,13000,40,HN,13,13,stay,21.0278,105.8342,26.2489,110.5671,26.2489,110.5671,49.07,1361.1
13,13000,42,HCM,13,13,stay,10.8231,106.6297,26.2489,110.5671,26.2489,110.5671,21.25,2194.9
13,13000,40,HN,13,13,stay,21.0278,105.8342,26.2489,110.5671,26.2489,110.5671,49.07,1361.1
13,13000,40,HN,13,13,stay,21.0278,105.8342,26.2489,110.5671,26.2489,110.5671,49.07,1361.1
13,13000,42,HCM,13,13,stay,10.8231,106.6297,26.2489,110.5671,26.2489,110.5671,21.25,2194.9
13,13000,46,Router_HaNoi,13,13,stay,21.0245,105.8412,26.2489,110.5671,26.2489,110.5671,49.07,1361.0
13,13000,44,Router_Vinh,20,20,stay,18.6717,105.6922,9.2097,95.6043,9.2097,95.6043,26.6,1951.9
13,13000,42,HCM,20,20,stay,10.8231,106.6297,9.2097,95.6043,9.2097,95.6043,33.67,1704.6
13,13000,41,DN,13,13,stay,16.0544,108.2022,26.2489,110.5671,26.2489,110.5671,35.11,1663.0
14,14000,40,HN,13,13,stay,21.0278,105.8342,26.2342,110.6234,26.2342,110.6234,48.97,1362.7
14,14000,41,DN,20,20,stay,16.0544,108.2022,9.2367,95.6501,9.2367,95.6501,25.57,1995.1
14,14000,45,Router_CanTho,20,20,stay,10.0341,105.788,9.2367,95.6501,9.2367,95.6501,36.7,1618.6
14,14000,42,HCM,13,13,stay,10.8231,106.6297,26.2342,110.6234,26.2342,110.6234,21.26,2194.7
14,14000,41,DN,13,13,stay,16.0544,108.2022,26.2342,110.6234,26.2342,110.6234,35.12,1662.7
14,14000,41,DN,20,20,stay,16.0544,108.2022,9.2367,95.6501,9.2367,95.6501,25.57,1995.1
14,14000,40,HN,13,13,stay,21.0278,105.8342,26.2342,110.6234,26.2342,110.6234,48.97,1362.7
14,14000,43,Router_Hue,20,20,stay,16.4674,107.5905,9.2367,95.6501,9.2367,95.6501,26.33,1963.2
14,14000,44,Router_Vinh,20,20,stay,18.6717,105.6922,9.2367,95.6501,9.2367,95.6501,26.73,1946.8
14,14000,40,HN,13,13,stay,21.0278,105.8342,26.2342,110.6234,26.2342,110.6234,48.97,1362.7
14,14000,46,Router_HaNoi,13,13,stay,21.0245,105.8412,26.2342,110.6234,26.2342,110.6234,48.98,1362.6
14,14000,41,DN,13,13,stay,16.0544,108.2022,26.2342,110.6234,26.2342,110.6234,35.12,1662.7
14,14000,45,Router_CanTho,13,13,stay,10.0341,105.788,26.2342,110.6234,26.2342,110.6234,19.35,2295.2
14,14000,40,HN,13,13,stay,21.0278,105.8342,26.2342,110.6234,26.2342,110.6234,48.97,1362.7
14,14000,46,Router_HaNoi,13,13,stay,21.0245,105.8412,26.2342,110.6234,26.2342,110.6234,48.98,1362.6
14,14000,41,DN,13,13,stay,16.0544,108.2022,26.2342,110.6234,26.2342,110.6234,35.12,1662.7
14,14000,45,Router_CanTho,20,20,stay,10.0341,105.788,9.2367,95.6501,9.2367,95.6501,36.7,1618.6
14,14000,43,Router_Hue,13,13,stay,16.4674,107.5905,26.2342,110.6234,26.2342,110.6234,35.97,1639.2
14,14000,42,HCM,13,13,stay,10.8231,106.6297,26.2342,110.6234,26.2342,110.6234,21.26,2194.7
14,14000,40,HN,13,13,stay,21.0278,105.8342,26.2342,110.6234,26.2342,110.6234,48.97,1362.7
14,14000,40,HN,13,13,stay,21.0278,105.8342,26.2342,110.6234,26.2342,110.6234,48.97,1362.7
14,14000,42,HCM,20,20,stay,10.8231,106.6297,9.2367,95.6501,9.2367,95.6501,33.82,1700.0
14,14000,42,HCM,20,20,stay,10.8231,106.6297,9.2367,95.6501,9.2367,95.6501,33.82,1700.0
14,14000,46,Router_HaNoi,13,13,stay,21.0245,105.8412,26.2342,110.6234,26.2342,110.6234,48.98,1362.6
14,14000,41,DN,13,13,stay,16.0544,108.2022,26.2342,110.6234,26.2342,110.6234,35.12,1662.7
14,14000,43,Router_Hue,13,13,stay,16.4674,107.5905,26.2342,110.6234,26.2342,110.6234,35.97,1639.2
14,14000,42,HCM,20,20,stay,10.8231,106.6297,9.2367,95.6501,9.2367,95.6501,33.82,1700.0
14,14000,42,HCM,20,20,stay,10.8231,106.6297,9.2367,95.6501,9.2367,95.6501,33.82,1700.0
14,14000,44,Router_Vinh,13,13,stay,18.6717,105.6922,26.2342,110.6234,26.2342,110.6234,40.65,1522.3
14,14000,44,Router_Vinh,13,13,stay,18.6717,105.6922,26.2342,110.6234,26.2342,110.6234,40.65,1522.3
15,15000,40,HN,13,13,stay,21.0278,105.8342,26.2196,110.6798,26.2196,110.6798,48.87,1364.3
15,15000,40,HN,13,13,stay,21.0278,105.8342,26.2196,110.6798,26.2196,110.6798,48.87,1364.3
15,15000,40,HN,13,13,stay,21.0278,105.8342,26.2196,110.6798,26.2196,110.6798,48.87,1364.3
15,15000,42,HCM,20,20,stay,10.8231,106.6297,9.2636,95.6958,9.2636,95.6958,33.97,1695.5
15,15000,42,HCM,13,13,stay,10.8231,106.6297,26.2196,110.6798,26.2196,110.6798,21.26,2194.5
15,15000,41,DN,13,13,stay,16.0544,108.2022,26.2196,110.6798,26.2196,110.6798,35.13,1662.4
15,15000,40,HN,13,13,stay,21.0278,105.8342,26.2196,110.6798,26.2196,110.6798,48.87,1364.3
15,15000,44,Router_Vinh,20,20,stay,18.6717,105.6922,9.2636,95.6958,9.2636,95.6958,26.85,1941.7
15,15000,42,HCM,20,20,stay,10.8231,106.6297,9.2636,95.6958,9.2636,95.6958,33.97,1695.5
15,15000,45,Router_CanTho,20,20,stay,10.0341,105.788,9.2636,95.6958,9.2636,95.6958,36.86,1614.3
15,15000,45,Router_CanTho,13,13,stay,10.0341,105.788,26.2196,110.6798,26.2196,110.6798,19.35,2295.3
15,15000,42,HCM,13,13,stay,10.8231,106.6297,26.2196,110.6798,26.2196,110.6798,21.26,2194.5
15,15000,43,Router_Hue,20,20,stay,16.4674,107.5905,9.2636,95.6958,9.2636,95.6958,26.46,1958.0
15,15000,43,Router_Hue,13,13,stay,16.4674,107.5905,26.2196,110.6798,26.2196,110.6798,35.96,1639.2
15,15000,40,HN,13,13,stay,21.0278,105.8342,26.2196,110.6798,26.2196,110.6798,48.87,1364.3
15,15000,46,Router_HaNoi,13,13,stay,21.0245,105.8412,26.2196,110.6798,26.2196,110.6798,48.88,1364.1
15,15000,42,HCM,20,20,stay,10.8231,106.6297,9.2636,95.6958,9.2636,95.6958,33.97,1695.5
15,15000,41,DN,13,13,stay,16.0544,108.2022,26.2196,110.6798,26.2196,110.6798,35.13,1662.4
15,15000,40,HN,13,13,stay,21.0278,105.8342,26.2196,110.6798,26.2196,110.6798,48.87,1364.3
15,15000,43,Router_Hue,13,13,stay,16.4674,107.5905,26.2196,110.6798,26.2196,110.6798,35.96,1639.2
15,15000,41,DN,20,20,stay,16.0544,108.2022,9.2636,95.6958,9.2636,95.6958,25.69,1989.8
15,15000,41,DN,13,13,stay,16.0544,108.2022,26.2196,110.6798,26.2196,110.6798,35.13,1662.4
15,15000,41,DN,13,13,stay,16.0544,108.2022,26.2196,110.6798,26.2196,110.6798,35.13,1662.4
15,15000,46,Router_HaNoi,13,13,stay,21.0245,105.8412,26.2196,110.6798,26.2196,110.6798,48.88,1364.1
15,15000,42,HCM,20,20,stay,10.8231,106.6297,9.2636,95.6958,9.2636,95.6958,33.97,1695.5
15,15000,46,Router_HaNoi,13,13,stay,21.0245,105.8412,26.2196,110.6798,26.2196,110.6798,48.88,1364.1
15,15000,44,Router_Vinh,13,13,stay,18.6717,105.6922,26.2196,110.6798,26.2196,110.6798,40.6,1523.5
15,15000,44,Router_Vinh,13,13,stay,18.6717,105.6922,26.2196,110.6798,26.2196,110.6798,40.6,1523.5
15,15000,45,Router_CanTho,20,20,stay,10.0341,105.788,9.2636,95.6958,9.2636,95.6958,36.86,1614.3
15,15000,41,DN,20,20,stay,16.0544,108.2022,9.2636,95.6958,9.2636,95.6958,25.69,1989.8
16,16000,43,Router_Hue,13,13,stay,16.4674,107.5905,26.2049,110.7361,26.2049,110.7361,35.96,1639.3
16,16000,43,Router_Hue,20,20,stay,16.4674,107.5905,9.2906,95.7416,9.2906,95.7416,26.59,1952.7
16,16000,40,HN,13,13,stay,21.0278,105.8342,26.2049,110.7361,26.2049,110.7361,48.77,1365.9
16,16000,41,DN,13,13,stay,16.0544,108.2022,26.2049,110.7361,26.2049,110.7361,35.14,1662.2
